Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%)
346,0,0,2,136821.52,4,17,8696,8644,71.27,59.33,0,38.52
592,3,1,1,88787.65,2,18,5539,2809,77.83,55.64,0,64.26
456,4,1,0,138100.05,2,18,8293,1237,52.17,79.21,0,76.71
392,6,1,1,113490.09,3,17,6458,5920,1.92,9.25,2,75.4
392,7,0,0,61788.01,4,19,3272,8969,29.17,7.88,2,31.52
397,4,1,0,68285.8,3,6,3109,9551,52.57,46.67,4,54.87
326,5,0,2,57334.49,2,19,2778,8101,48.51,99.85,2,67.65
530,4,1,1,39367.39,3,13,8108,1789,27.13,9.56,4,23.84
41,5,1,1,125957.08,4,2,1438,1344,88.91,7.06,4,27.49
519,4,0,2,37731.45,4,19,9889,4398,95.64,23.28,1,56.64
583,7,0,1,31493.86,2,19,4818,7119,8.08,84.83,3,52.38
409,6,0,0,79954.41,0,15,2790,496,91.75,6.18,5,61.43
247,1,0,2,43401.1,2,1,7331,3626,28.23,10.02,1,27.84
476,6,1,0,109792.75,0,4,4638,3718,20.32,54.26,7,60.57
85,6,1,0,91300.56,1,7,9389,5618,48.65,34.05,4,61.6
447,4,1,0,118498.99,0,13,6945,4355,87.67,54.06,0,79.36
55,6,0,1,98127.33,0,11,6700,4512,62.59,95.66,6,27.59
220,7,1,0,131678.11,4,14,781,6645,71.04,60.13,7,32.47
187,7,0,1,65325.5,0,5,487,5601,89.5,73.11,0,75.5
594,3,1,2,112163.13,2,2,8043,5386,69.05,36.23,4,64.75
191,5,1,1,119228.24,3,18,3946,967,65.06,80.57,0,44.83
203,5,1,2,80473.63,4,4,6420,3077,26.56,72.6,1,28.26
171,0,0,2,102838.05,4,10,3724,2871,90.45,83.9,4,42.38
472,6,0,0,71652.07,1,1,7142,1515,18.69,51.71,5,45.15
576,1,1,2,70866.21,2,9,9413,1859,55.61,11.56,0,50.46
403,2,1,0,89423.43,4,7,7634,6818,37.5,55.71,1,73.9
584,6,1,0,34578.21,1,15,896,3701,50.77,70.36,3,76.05
459,5,1,2,53028.53,1,17,1146,3592,53.01,31.46,4,57.71
166,3,0,0,113246.91,4,15,7316,5959,31.66,28.51,6,71.57
30,3,1,0,141098.25,4,13,9613,765,98.34,2.57,7,60.77
407,2,1,0,59099.61,3,0,6128,5399,73.34,76.21,1,63.82
74,5,1,2,143210.8,4,10,2471,8846,92.96,10.72,5,52.22
72,3,1,2,60790.24,4,4,9550,6785,53.45,95.3,2,53.83
272,1,1,0,123032.94,3,8,7176,9835,86.66,91.45,7,71.09
545,7,0,1,79888.15,2,17,7239,7837,12.66,51.02,7,70.28
99,2,1,0,91796.03,4,13,544,7059,28.14,39.49,1,38.67
342,0,1,1,94274.48,1,8,9441,1744,44.31,60.76,1,45.64
135,7,1,2,86398.08,1,1,5216,2638,47.6,90.36,3,55.54
91,5,0,0,144852.87,0,14,3435,6896,49.52,60.86,2,79.9
345,6,0,0,77075.64,2,0,3837,7516,30.27,14.5,2,54.75
5,0,0,2,77649.02,2,8,1414,1707,85.22,8.46,5,78.48
236,4,0,1,145412.05,4,1,1587,4449,79.39,42.45,5,64.27
180,4,1,2,38157.08,1,17,1184,2809,21.73,38.31,6,25.88
489,4,1,2,85999.7,2,7,3980,6601,53.89,11.24,3,61.96
569,2,0,1,48005.97,1,4,7758,2570,81.07,44.61,0,69.54
209,2,1,1,78927.02,1,18,385,7926,61.0,97.11,6,45.04
46,0,0,0,42864.74,1,10,5919,5589,16.44,18.0,7,79.79
22,2,0,2,124122.89,3,13,6926,6113,8.58,48.85,1,39.91
197,6,1,0,45814.86,2,8,5585,7390,73.56,19.16,0,45.79
125,0,0,2,90520.86,0,18,4625,4846,78.11,66.69,0,58.8
614,7,0,0,125901.14,4,17,6122,2795,2.35,80.79,1,56.17
33,4,1,0,114706.1,4,10,2628,5753,8.3,21.55,5,49.34
259,3,1,2,107609.96,3,9,8308,4592,41.34,37.52,7,20.15
71,1,0,1,56509.61,1,7,8161,2281,44.58,26.71,1,26.82
360,0,0,0,99856.86,2,3,1084,5925,75.93,9.34,6,64.78
130,7,0,1,120572.58,3,15,8248,3992,90.8,21.63,1,78.49
46,7,1,1,97621.65,2,16,4247,5173,68.92,24.37,3,23.69
345,5,0,0,39071.09,4,7,2285,5814,96.68,7.13,3,34.1
483,1,1,2,122214.08,2,3,9362,990,58.82,31.2,0,51.8
348,1,1,1,107983.43,3,15,4521,5156,40.2,14.37,0,77.53
154,1,0,0,110431.34,0,8,5289,580,13.6,98.81,6,60.68
422,0,1,0,108254.76,2,10,1990,8992,18.35,94.45,3,28.93
100,6,1,2,147810.19,3,12,3567,1283,45.54,60.1,5,35.55
353,6,1,0,92664.14,4,17,9256,7697,90.61,99.55,1,20.71
498,7,1,0,30065.59,3,0,5234,4305,24.92,73.46,6,23.81
115,7,1,1,41920.22,1,4,7118,5834,54.77,22.61,4,76.67
193,1,0,0,71148.93,2,4,6327,3017,33.67,48.13,1,23.23
293,0,1,2,65705.76,3,11,1394,8086,73.72,81.68,1,42.06
401,5,0,2,115673.47,0,20,8112,2866,15.79,24.0,2,21.74
205,2,0,1,126396.21,0,2,7028,9763,3.92,3.82,5,35.34
490,7,0,2,38310.56,4,6,2938,5496,94.53,68.1,7,31.73
405,2,1,0,140796.25,2,8,4286,6296,76.03,9.47,6,52.79
352,2,0,1,64536.64,1,1,5894,7987,25.2,76.49,7,75.14
420,6,1,2,104679.01,2,18,9192,6609,9.74,95.83,5,32.26
0,2,1,2,75874.87,2,18,2019,7241,45.73,34.37,0,35.09
610,0,1,1,80122.72,1,2,4570,7759,11.58,54.66,2,22.5
321,2,1,2,41097.25,2,13,2634,7569,74.83,31.55,6,63.84
50,5,1,1,93407.76,1,3,4556,5576,69.71,13.36,6,72.09
471,7,0,2,143441.79,3,17,3630,5249,47.75,39.8,0,49.68
384,7,1,0,67739.6,3,2,504,794,42.37,65.69,6,54.17
95,6,0,2,120058.63,1,16,4785,3939,25.97,41.1,2,26.63
78,6,0,2,128611.97,0,18,1453,6783,35.82,42.35,4,60.36
598,5,1,1,112599.92,4,9,7243,5577,55.18,4.73,5,51.54
219,5,1,0,72485.18,2,7,4435,2443,67.49,1.8,2,73.97
61,0,1,1,53560.37,4,3,3021,8031,12.15,80.05,3,54.19
447,1,1,0,104718.03,2,20,3660,8954,22.43,29.44,5,72.09
130,3,0,2,78190.81,0,6,5964,4106,94.59,19.92,5,31.47
368,3,0,0,102612.89,0,10,4820,7303,85.53,90.93,0,76.67
102,6,0,0,91897.07,2,1,7574,1379,92.62,39.28,4,54.0
558,3,1,0,148430.82,3,5,6584,4181,74.13,94.51,1,27.0
316,7,0,0,85015.94,2,13,7684,713,20.81,35.08,7,44.83
528,0,0,2,89618.44,0,13,7067,6772,56.1,0.02,5,55.94
302,0,1,1,43070.88,2,1,3009,7542,42.76,17.06,1,75.41
484,1,0,2,73325.38,3,5,8410,8629,72.49,97.38,6,31.44
532,0,0,0,144433.03,2,17,6160,7715,77.71,55.86,4,23.22
391,4,0,2,111393.93,2,8,1726,4300,32.8,59.14,3,78.03
508,3,0,1,48490.14,3,15,5780,6788,41.54,47.86,1,30.07
376,5,0,1,109597.19,1,0,9395,8884,91.49,12.8,7,31.3
585,0,1,2,108719.09,2,2,1413,991,90.47,59.95,5,52.82
528,1,0,1,111722.04,1,11,1604,414,1.55,91.24,4,58.01
407,6,0,1,148190.22,4,8,4435,6225,83.95,83.22,3,75.92
460,0,0,0,109518.47,2,2,8740,2463,30.93,78.0,6,36.51
427,6,1,0,63159.79,0,2,2148,6727,95.4,5.02,6,28.39
157,7,1,0,90847.31,3,18,9811,2341,0.99,88.39,1,52.51
286,4,1,1,48121.15,3,2,6339,3170,19.64,11.16,2,65.74
13,5,1,0,57359.96,3,18,6774,6804,97.61,18.99,4,20.15
509,2,0,2,111421.1,0,7,6016,3963,32.9,84.67,2,35.56
362,2,1,0,131309.7,3,6,6772,1633,43.94,29.45,3,67.18
249,1,0,0,70648.33,1,1,5149,6493,27.32,92.38,3,33.51
51,2,1,1,75723.57,2,19,3640,4012,82.02,76.07,5,21.22
481,5,0,0,126220.71,0,17,7783,2199,53.85,90.19,6,20.13
200,7,0,0,93091.07,4,19,517,4547,9.4,45.25,1,63.6
16,3,1,1,88496.09,2,12,1136,463,43.78,26.38,4,22.3
341,0,0,1,135506.15,0,12,7955,3804,16.25,45.04,7,23.09
445,6,0,0,60996.47,2,20,2318,2279,20.6,25.22,5,31.38
70,0,1,2,50356.43,0,18,5469,998,78.37,0.22,2,47.73
517,7,0,0,144370.11,3,1,2567,2177,1.29,32.96,7,68.41
175,3,1,2,84739.19,1,15,5130,2187,99.49,16.85,5,56.97
74,5,1,1,57429.68,4,10,9532,1635,53.56,33.76,0,38.52
418,3,1,2,67409.11,2,0,1620,7516,77.72,94.41,1,45.91
444,0,0,0,98713.83,4,2,3266,5017,69.81,16.23,5,71.79
331,6,1,1,42083.41,4,1,5381,8015,28.15,13.71,0,70.23
260,7,0,2,56238.38,2,19,1236,3590,88.35,36.24,6,63.38
195,0,0,0,92932.16,0,3,488,9403,37.75,79.8,6,33.5
159,7,0,0,90229.37,3,17,5212,853,22.88,22.86,0,34.72
458,1,0,1,84442.82,3,6,8578,2836,86.22,56.84,4,34.94
137,3,0,1,116716.19,2,7,3606,501,37.29,40.93,3,22.59
159,3,1,0,117644.04,3,16,2253,5746,61.06,57.65,4,54.01
21,3,0,1,123615.37,3,6,4871,6908,95.51,26.41,5,66.12
16,7,1,2,38870.87,2,17,895,5632,96.25,16.45,0,27.3
579,7,1,1,75171.96,4,1,3655,5590,96.77,29.78,4,32.07
255,6,1,1,58430.03,0,20,3860,6876,23.13,42.11,4,43.98
357,6,0,1,145556.53,3,8,4192,10000,67.2,22.43,4,21.19
165,7,0,2,66795.46,4,5,9149,9487,96.52,79.68,0,59.02
609,1,0,0,39275.77,2,14,3766,7082,68.98,82.12,4,25.82
502,5,1,0,100867.82,2,6,9759,4673,82.01,16.21,3,24.13
506,2,0,1,45294.36,2,1,4068,4272,54.56,36.62,5,64.54
560,1,1,0,125170.24,4,0,3779,165,6.73,99.53,2,52.21
444,3,0,2,95958.07,2,1,1761,4669,32.53,97.98,1,58.21
34,2,0,0,113345.42,3,3,4803,3989,14.16,43.35,1,79.43
284,6,1,1,113813.09,1,1,6245,5218,67.26,51.49,1,62.14
375,0,1,2,98785.71,2,0,3549,5244,85.74,72.0,4,27.6
624,4,0,1,61826.57,0,1,3248,2014,14.06,34.45,4,58.79
530,7,0,2,118336.02,1,4,9185,3901,35.74,34.27,6,64.41
205,5,0,2,82259.22,3,2,6907,3894,69.69,6.7,0,48.82
192,2,0,0,44843.0,0,5,3805,1937,60.77,11.04,0,31.83
304,2,1,0,65182.91,2,7,2862,9052,43.59,66.94,3,24.72
606,4,0,0,72393.78,3,17,9759,1814,87.11,52.57,4,70.65
356,6,0,0,41997.52,0,4,3048,9339,83.69,0.35,5,49.66
595,4,1,2,123544.03,1,6,9327,7932,59.63,73.09,3,57.11
120,3,1,1,127637.51,3,7,2314,9097,18.65,55.18,7,62.57
261,5,1,2,119036.75,4,14,4993,7268,81.39,23.43,4,40.19
179,3,1,1,117866.1,2,1,4874,9656,41.55,48.16,5,40.35
562,1,1,0,96993.59,0,15,9689,8072,19.09,32.09,2,62.98
12,3,1,2,142414.29,1,2,2999,2644,69.71,63.99,1,73.46
136,5,1,0,135155.19,3,4,5647,1959,19.22,96.53,5,47.41
317,6,1,0,43185.62,3,18,3371,8724,51.12,56.13,5,67.55
482,4,0,2,125711.56,4,1,3123,9443,84.68,38.02,6,48.9
106,4,1,0,105595.9,1,17,6095,1379,57.6,49.35,3,50.42
125,2,0,0,135570.49,3,7,7502,6829,59.34,17.96,0,71.25
553,1,1,1,74219.56,3,17,7197,5363,5.97,92.74,3,46.62
125,1,1,1,104625.98,4,12,6907,1087,15.14,28.47,3,47.01
438,2,0,2,89697.78,2,19,6591,4779,69.52,44.82,3,48.0
535,3,1,2,142678.78,1,14,8805,7745,35.69,77.51,2,23.59
247,6,0,0,86255.56,0,2,9910,5934,30.14,24.03,0,77.88
632,2,0,2,72068.55,0,3,8340,1769,56.08,34.47,2,41.22
380,5,0,1,104547.66,1,18,3591,6007,78.67,40.53,7,28.8
425,7,0,1,142841.48,0,15,6629,6315,57.89,47.31,6,51.73
129,6,0,0,60348.72,4,16,6168,7626,41.05,45.07,3,30.49
79,5,1,0,92701.59,2,0,869,8131,40.81,76.43,2,30.58
251,3,1,2,41930.05,2,20,1686,7218,95.23,65.24,6,24.64
59,6,1,2,55238.12,0,8,4750,3105,37.86,83.94,2,54.77
47,1,1,0,62620.41,3,14,8974,2070,66.99,83.61,5,77.02
381,5,1,0,135732.42,4,19,1402,3774,64.17,38.41,1,29.5
436,5,0,2,103133.1,2,3,1845,8692,8.13,66.64,1,75.31
605,2,0,2,112211.26,0,20,5182,2853,17.62,76.82,7,30.32
22,5,1,1,110154.05,0,10,1264,7448,66.1,17.52,5,79.13
167,7,0,1,45185.33,4,1,1990,248,51.14,26.57,3,52.5
606,4,1,2,79955.15,3,13,2568,9753,73.63,82.8,4,46.87
341,4,0,0,120222.31,1,11,3459,7530,60.68,74.96,6,45.65
468,2,0,2,140838.29,4,14,2369,6281,10.34,14.95,4,23.27
464,7,1,1,87916.98,0,2,1214,7958,14.37,7.93,0,68.52
349,0,0,0,35261.62,2,11,2310,2812,84.11,23.95,2,65.61
43,6,0,1,126218.42,0,2,8023,6870,39.23,76.68,7,28.75
85,5,0,0,139154.33,0,0,1293,2967,23.42,15.95,2,62.78
627,3,1,2,62444.48,2,10,2023,983,60.78,36.74,5,73.11
380,3,1,2,117330.04,1,10,2492,2899,44.63,60.05,3,27.13
121,2,1,1,38406.71,4,14,3864,2870,43.39,32.4,6,46.09
558,3,0,0,65209.71,4,4,4271,2047,6.96,69.15,2,26.61
302,3,1,2,37182.77,3,6,6207,6580,41.93,81.54,1,67.33
112,6,1,1,84252.93,0,16,207,2835,91.46,20.45,4,54.87
519,4,1,1,58846.3,2,15,7128,3960,42.26,32.07,6,59.19
370,7,1,0,115279.87,4,15,7395,5405,39.72,33.65,2,73.23
72,2,0,1,103903.82,0,2,8624,7357,55.59,29.11,2,53.54
404,4,0,0,144152.68,0,2,3572,920,27.85,79.28,7,67.27
353,6,1,0,104215.64,0,12,9885,3214,45.88,39.65,1,26.19
492,4,1,0,66748.35,4,16,2480,5446,17.16,11.42,4,52.63
360,6,1,0,71882.68,3,5,254,6833,32.69,16.33,1,41.12
4,2,1,0,135087.44,3,3,755,5523,33.49,37.21,7,24.49
545,6,1,0,113210.99,4,9,2739,8710,7.63,13.13,1,57.07
337,5,1,0,78307.73,0,13,727,8649,66.87,11.73,0,38.31
444,2,1,2,77554.62,4,9,243,5575,73.79,78.04,1,48.37
347,4,1,0,102099.71,1,14,2937,9621,42.35,90.6,2,37.67
122,1,0,1,60932.98,2,5,7682,3849,63.43,99.61,3,59.54
318,7,0,0,132736.09,3,11,1001,1246,57.75,50.82,1,67.54
569,6,0,2,73919.67,1,16,2000,8358,96.91,93.74,0,47.07
594,5,0,0,47011.45,4,3,1014,8905,81.14,49.37,1,79.33
585,7,0,2,41504.38,3,7,4156,4335,68.56,35.33,6,25.63
367,1,0,1,148874.53,4,16,2371,4772,19.12,86.92,5,65.16
522,2,1,0,120871.22,0,17,8376,1334,15.07,23.62,1,70.52
340,3,1,0,113058.26,2,11,2615,2186,30.35,9.14,0,60.41
214,4,0,0,95418.02,3,4,3939,5361,36.05,77.28,1,65.95
527,7,1,2,73732.72,0,20,8719,3225,16.66,36.82,6,63.36
565,7,0,2,31372.55,2,0,5362,5097,25.09,28.99,5,32.18
625,4,1,0,130636.57,4,13,6803,1873,3.33,60.43,4,46.66
466,4,0,1,71897.94,2,9,6111,9643,74.62,34.11,1,56.14
51,2,1,0,105957.44,3,18,2696,7256,62.99,14.26,2,22.54
510,6,1,2,133809.05,3,10,162,5366,96.66,86.69,6,41.69
233,6,1,0,117413.68,0,14,9077,7884,81.24,83.52,2,21.93
131,4,0,2,31773.09,1,3,8593,5991,77.3,28.46,0,71.9
130,2,1,2,34048.55,0,8,4996,391,34.19,68.32,3,22.04
617,7,1,0,89665.6,1,9,8585,3737,82.29,52.02,7,23.75
92,4,0,2,119809.71,1,19,3650,8390,97.91,39.5,6,49.16
38,1,1,1,33092.58,1,14,5422,6826,1.3,65.48,4,27.01
458,5,1,1,36771.56,4,18,9547,8832,78.65,9.75,7,35.53
137,2,1,0,146042.43,1,4,1716,7430,77.88,42.04,7,75.61
136,2,1,0,51854.03,0,20,8469,2029,12.78,31.23,2,34.92
171,3,1,0,31318.02,2,18,7805,7357,66.59,9.09,7,35.43
20,7,1,1,35761.86,4,16,8782,8553,86.58,74.6,3,73.14
526,1,1,2,101887.83,3,20,4372,1652,80.47,24.09,0,77.74
440,2,1,0,100095.51,2,5,781,6459,21.57,67.3,6,78.42
40,3,0,0,123662.67,4,12,8771,1042,75.31,57.96,5,75.62
597,2,0,2,57842.05,4,2,8917,9931,55.26,68.89,6,21.26
243,7,0,1,119386.69,0,17,4574,5828,34.29,44.38,4,74.75
520,5,0,2,137058.17,0,12,5404,4896,27.98,86.52,3,67.42
53,0,1,1,36083.12,0,7,6033,2035,94.39,54.6,6,68.12
198,5,1,1,32633.67,1,12,9430,2673,76.16,69.01,5,69.9
587,4,0,2,132012.22,4,6,1858,9348,26.31,10.03,7,22.39
468,1,1,2,72859.83,1,7,8574,3027,64.1,0.34,7,66.73
454,3,0,1,76164.68,3,10,5953,4240,72.76,8.17,0,71.62
159,5,1,1,37006.51,1,0,4359,7287,71.47,11.76,6,71.34
275,4,1,1,106548.68,3,19,1165,439,6.73,69.64,6,46.36
143,3,0,2,126334.22,4,13,1033,5682,86.02,30.62,0,39.35
168,0,0,1,76145.17,1,9,719,8925,74.94,26.11,5,41.53
108,1,1,0,44791.02,3,20,3051,8397,10.32,42.56,7,53.57
628,5,0,2,32460.89,2,19,8767,3151,57.77,27.41,7,64.82
492,1,1,1,146313.97,3,19,2179,9304,43.47,42.9,5,31.08
69,2,1,2,67011.39,3,5,8358,2185,95.12,69.26,2,61.83
357,6,1,0,132202.66,4,19,8257,4896,59.69,25.07,4,40.52
217,2,0,1,53071.82,1,6,2538,7727,89.08,21.61,7,72.22
344,5,1,1,66285.18,1,4,8301,2500,20.65,96.6,2,47.05
157,6,1,1,39598.55,1,4,7612,7799,61.33,53.57,3,71.85
15,6,0,0,60579.26,4,11,9153,191,13.15,42.47,6,66.38
219,0,1,1,45205.26,2,16,1904,6470,86.34,54.25,1,58.64
50,7,0,2,107583.53,2,2,4223,8956,6.46,27.14,2,29.09
393,2,0,0,123897.64,2,6,111,5220,34.19,59.89,7,56.06
352,2,1,2,46204.3,2,13,810,5876,92.53,55.03,6,65.64
266,6,1,1,34509.91,2,9,9000,4299,36.92,17.77,6,61.06
397,7,0,0,91834.74,3,5,9411,7766,7.16,12.35,0,69.3
165,1,1,0,49693.9,1,7,7673,7014,41.99,77.37,3,75.67
413,5,0,2,119730.72,3,5,6534,7722,42.5,69.21,3,34.47
336,1,1,0,106484.71,4,13,6379,9239,65.45,26.9,0,32.45
336,7,1,0,77825.3,2,9,5172,6266,26.5,79.23,3,47.87
636,1,0,1,84681.96,4,11,7198,711,75.4,85.8,1,23.96
407,1,1,1,146685.24,1,4,4288,1464,66.43,72.47,0,77.6
456,6,1,0,130719.76,3,5,2622,2167,25.06,64.03,7,29.94
326,5,1,2,106962.39,2,7,2492,1736,20.22,17.74,7,23.41
199,2,1,2,139293.47,3,4,468,9893,42.78,48.71,0,49.94
140,1,0,1,72284.57,1,15,8560,8195,86.63,31.11,7,44.01
382,7,0,2,34222.92,2,8,9975,1898,8.77,11.56,2,35.77
49,4,1,0,94268.97,2,7,3478,9055,13.33,7.39,2,27.2
170,4,0,1,92120.53,1,9,2917,7651,60.54,6.45,3,70.71
177,1,0,2,63958.11,2,10,2875,6944,39.04,54.34,4,32.95
384,3,0,1,137097.05,1,10,6904,8374,10.87,76.42,4,34.56
258,5,1,0,42020.84,1,2,9621,5222,50.47,59.75,0,47.44
209,5,0,2,31792.44,0,10,8626,4546,32.48,46.52,7,57.2
30,7,1,1,138250.11,0,14,1102,6414,40.62,69.22,4,43.62
618,2,0,1,39316.04,0,10,9161,9972,12.05,25.74,6,38.86
345,2,1,1,139133.16,4,3,4025,7713,5.05,4.1,1,60.83
504,0,1,1,129409.62,1,10,6575,3235,35.83,8.8,7,39.68
239,2,0,1,52258.19,1,8,7240,3849,39.01,47.12,2,38.44
491,0,1,1,112433.89,1,11,1117,6554,78.53,90.57,0,79.0
115,6,0,2,79318.39,2,11,5277,8000,18.45,67.36,7,73.43
33,3,0,0,88553.65,1,6,8734,1665,74.14,48.95,0,77.57
561,5,0,0,54437.34,1,8,7528,7710,34.88,92.51,7,43.57
562,4,0,0,89354.04,3,5,9710,2265,16.28,90.54,5,72.09
605,3,0,0,55639.94,3,8,6374,9700,35.94,35.42,3,42.42
295,1,1,0,122122.84,4,14,3510,9474,17.31,49.18,4,76.48
383,4,0,2,128086.23,1,12,6784,2240,96.96,30.39,3,43.98
268,0,0,1,90657.97,4,2,9113,4269,15.11,20.13,6,36.62
30,7,1,0,37691.72,4,3,2698,257,58.89,4.21,5,35.12
102,0,0,2,111504.33,3,15,8743,2193,18.66,76.65,5,50.76
342,7,1,1,147533.45,4,15,2034,3246,43.02,75.34,3,33.13
547,1,0,0,108112.68,4,14,6862,4830,55.76,75.1,2,68.53
291,5,1,0,82548.51,2,15,2039,8484,65.57,36.48,3,54.15
448,5,1,2,144879.02,2,16,2754,4220,21.45,90.4,7,28.58
339,3,0,0,107522.18,0,4,8432,7649,80.64,21.32,6,51.58
415,2,0,0,58078.22,2,7,6200,412,65.47,31.82,0,22.1
242,0,0,1,32246.1,1,16,1958,4310,76.23,71.84,7,39.76
272,1,0,1,51421.33,1,14,652,9505,9.73,61.58,5,50.24
194,2,1,0,37944.94,2,18,2645,3385,95.32,61.04,6,23.88
495,5,1,0,53769.65,3,14,3184,553,84.06,47.05,5,38.66
172,3,0,2,75546.85,3,4,1200,9995,96.79,53.88,2,46.1
152,1,0,2,59324.16,3,9,8936,9880,10.82,9.77,0,58.71
568,7,0,2,69089.19,4,16,3593,4790,12.73,37.03,3,70.33
440,1,1,1,64615.42,4,15,7291,5620,11.29,56.1,6,33.2
243,2,0,0,120843.64,4,10,1233,2114,64.35,76.4,6,54.82
489,1,1,0,93595.01,0,0,3427,3211,12.23,48.47,4,49.0
432,6,0,2,58873.97,2,2,2172,4536,20.29,62.85,5,22.19
584,3,1,1,95201.0,2,16,6566,3106,66.38,13.57,0,44.09
20,3,1,1,56231.47,0,18,9863,8492,58.82,78.25,3,38.85
223,6,0,2,141310.18,2,17,5618,5146,46.62,50.15,0,59.15
404,7,1,2,86018.67,4,15,6162,7334,83.21,18.52,4,29.61
193,3,1,0,123527.96,1,17,6806,9945,92.3,79.33,4,28.4
587,2,1,2,117449.39,0,3,2911,2937,41.45,27.92,1,77.87
467,7,1,2,87054.27,2,18,8815,666,11.39,54.82,2,76.9
81,2,1,0,37704.38,3,12,5776,1284,20.97,86.97,5,41.03
638,2,1,1,149050.35,4,3,4303,5183,15.7,90.38,6,31.52
149,1,1,0,145643.1,0,15,1809,9758,64.19,71.16,1,57.96
34,5,1,2,77570.06,2,2,7495,1024,74.47,14.33,7,72.1
369,2,0,2,64269.96,0,12,3477,1772,91.88,3.43,2,50.5
575,1,1,1,101845.28,4,9,4754,450,58.43,74.38,7,59.55
124,6,1,1,47074.81,1,6,593,9916,74.16,21.78,0,24.12
430,5,0,0,87627.44,1,7,8853,5733,28.57,62.8,1,38.79
379,3,0,0,118265.25,2,9,4079,4209,52.36,82.2,4,61.38
583,6,1,0,143543.97,0,11,7800,7908,93.89,51.73,7,48.76
243,1,1,0,83408.25,3,16,5312,4955,35.3,3.18,5,55.97
397,7,1,0,59798.12,2,14,9794,1713,58.51,81.54,6,38.86
564,6,1,0,89388.03,2,9,4991,8443,66.34,70.87,1,29.55
55,5,0,1,98951.05,3,18,6594,3927,39.25,59.46,5,39.46
159,4,1,1,133045.49,1,10,4307,6943,24.74,81.18,2,53.76
485,1,0,1,102398.83,0,14,8481,6827,12.15,9.22,7,46.8
471,0,0,1,71272.05,2,6,5282,9126,33.92,92.54,7,47.42
218,5,1,2,54168.16,2,5,3764,9550,99.05,90.96,4,62.54
383,3,1,2,102975.16,1,8,393,9422,56.53,63.38,0,50.38
211,1,0,1,46885.73,4,2,4668,5744,56.27,57.2,2,74.7
116,1,1,1,55936.5,3,5,4919,3342,32.19,67.55,6,27.9
517,1,1,1,39736.96,2,20,8575,2539,9.27,59.18,1,53.1
212,7,1,1,76798.02,0,17,1094,2420,42.05,99.04,6,66.31
451,2,1,1,35250.82,1,17,9398,7485,28.69,63.28,2,30.5
28,6,0,1,57701.84,0,4,3100,8378,10.69,45.85,7,60.25
143,7,0,1,45496.72,1,5,1527,1516,42.79,26.16,3,38.76
460,7,0,1,70847.97,1,11,5768,3414,93.82,94.8,3,30.73
521,3,1,2,32748.2,4,3,3159,172,90.05,22.18,2,29.61
404,7,0,2,110809.57,3,19,5172,6951,87.66,32.74,5,20.47
244,2,0,0,84982.14,1,6,8479,3437,4.48,23.06,5,52.62
378,1,1,1,134197.9,3,12,7700,4558,6.26,56.23,5,30.03
334,5,0,2,117968.81,4,5,6698,8206,41.25,81.69,2,38.01
435,2,0,0,30467.88,3,14,3354,3546,26.97,13.42,1,38.0
47,5,0,0,106181.82,0,2,3579,1075,24.7,77.55,5,73.56
420,5,1,2,51491.49,4,4,9842,3392,39.51,35.67,4,60.78
613,2,1,0,40804.81,2,17,4093,995,16.0,66.3,1,68.95
113,6,1,1,108411.6,3,0,7600,7948,81.06,29.11,2,34.16
271,3,1,1,144112.12,1,5,9378,7098,95.45,85.78,3,47.39
363,1,1,2,59005.26,0,17,2987,902,2.3,66.79,2,47.12
155,4,1,1,124048.94,0,6,4106,3559,1.83,5.51,4,60.46
279,1,0,0,85149.01,4,1,2195,4454,16.81,35.21,2,61.52
602,1,1,2,101112.89,3,3,2315,8745,19.05,59.72,7,35.23
245,3,0,2,132210.63,4,8,3798,9791,33.73,0.31,1,29.64
210,4,1,0,61802.27,4,7,377,7346,44.6,3.19,1,79.04
0,0,0,2,81630.28,0,1,3357,8917,44.82,53.61,1,66.2
119,6,1,0,128774.66,0,12,1826,4740,1.48,61.75,4,24.37
578,3,0,0,116324.86,3,11,536,7005,59.11,37.8,0,68.12
529,7,0,1,71404.02,3,16,8676,6479,79.25,30.37,1,76.11
629,2,1,0,47892.86,3,15,5801,2645,11.43,77.71,6,69.92
239,6,0,2,92632.9,2,12,9241,2017,32.7,34.68,2,28.09
249,1,1,2,131505.22,3,11,6505,7990,0.47,31.59,3,23.51
508,3,1,1,148082.0,0,9,6175,2609,21.68,94.93,2,53.89
35,6,0,0,106860.04,0,18,5017,5551,69.66,67.63,2,59.82
502,5,0,0,124803.57,3,19,6729,7858,73.93,48.56,5,74.65
326,6,0,2,121597.83,2,10,2639,7754,81.88,41.67,3,38.35
343,7,1,1,132132.5,0,19,8650,7900,15.63,92.53,4,22.69
149,3,1,2,52218.26,0,11,7560,2033,90.22,3.43,3,35.54
228,1,1,1,142875.61,2,0,9341,7592,68.8,22.3,6,58.45
58,2,0,0,143400.76,3,2,5176,7259,64.83,3.33,5,59.23
265,4,1,1,123360.66,0,3,2410,2810,1.79,0.8,3,35.01
151,5,1,1,63021.62,2,4,4501,6703,59.88,20.39,4,67.37
